SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(NC(=O)CN)CC4)c(=O)oc3c2C)OC1(C)C,4.660908166501573,1.6227399999999987,585.6100000000002,42,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CNC(=O)[C@@H]4N)c(=O)oc3c2C)OC1(C)C,4.927123885387152,1.09944,571.5830000000002,41,-7.6,5
CC[C@@H](C)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.559492517465444,3.769140000000002,544.6010000000002,39,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCOCC4)c(=O)oc3c2C)OC1(C)C,4.466625012929329,2.30284,601.6530000000002,43,-8.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CCCC4)c(=O)oc3c2C)OC1(C)C,4.576713870756036,3.2867400000000018,556.6120000000003,40,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ncc(C(N)=O)c(N)n4)c(=O)oc3c2C)OC1(C)C,4.599532562357084,1.69684,609.5920000000001,44,-9.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(CO)cc4)c(=O)oc3c2C)OC1(C)C,4.374808393666238,3.794640000000002,594.6170000000002,43,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(C(=O)NCC(N)=O)cc4)c(=O)oc3c2C)OC1(C)C,4.458795705037407,2.51744,664.6680000000001,48,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(=O)n(CCN)n4)c(=O)oc3c2C)OC1(C)C,4.555835674245197,1.7411399999999992,610.6200000000001,44,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(CCN)CCCO)c(=O)oc3c2C)OC1(C)C,4.577110788679002,1.7018399999999996,603.6690000000003,43,-6.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4[nH]ncc4N)c(=O)oc3c2C)OC1(C)C,4.601698626000791,2.53104,554.5560000000002,40,-6.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(O[C@@H](C)CN)c(=O)oc3c2C)OC1(C)C,4.620217045767331,2.28474,546.5730000000003,39,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ccc(N)nc4=O)c(=O)oc3c2C)OC1(C)C,4.581066329748104,1.74594,596.5930000000002,43,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(F)c4)c(=O)oc3c2C)OC1(C)C,4.3638901154056615,4.441440000000003,582.5810000000001,42,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ccnc4CN)c(=O)oc3c2C)OC1(C)C,4.571811600816805,2.26224,582.6100000000002,42,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(Cc4cn(C)nn4)C(N)=O)c(=O)oc3c2C)OC1(C)C,5.054856774505407,0.5692400000000009,640.6500000000002,46,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCC(=O)NCCCCCN)c(=O)oc3c2C)OC1(C)C,4.456098124005103,2.73654,629.7070000000003,45,-7.7,5
COC(=O)c1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.36234961283885,4.088940000000002,622.6270000000003,45,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@H](C)N)c(=O)oc3c2C)OC1(C)C,4.7440974358053225,1.93934,546.5730000000002,39,-6.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(CCN)CCOCCO)c(=O)oc3c2C)OC1(C)C,4.637643533434384,1.3283400000000012,633.6950000000003,45,-6.2,5
CCN(CCN)CCc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.547916253106044,2.3818399999999995,587.6700000000002,42,-6.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(N)cn4)c(=O)oc3c2C)OC1(C)C,4.534804634245777,2.38574,568.5830000000002,41,-7.5,5
CCC(CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.6137890341563015,3.0110400000000013,544.6010000000002,39,-7.1,5
COC(=O)C(CO)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.644326329045248,1.5045399999999989,590.5820000000002,42,-6.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCNC(=O)C4)c(=O)oc3c2C)OC1(C)C,4.599505948233503,1.4024400000000006,614.6520000000002,44,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)Cn4ccc(N)n4)c(=O)oc3c2C)OC1(C)C,4.539102425675585,1.9761399999999991,611.6080000000001,44,-8.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C4(CN)CC4)c(=O)oc3c2C)OC1(C)C,4.582836506582545,2.23614,585.6100000000002,42,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(CO)cc4)c(=O)oc3c2C)OC1(C)C,4.390111244576504,3.663140000000002,608.6440000000001,44,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(C)N)c(=O)oc3c2C)OC1(C)C,4.7440974358053225,1.93934,546.5730000000002,39,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(C)C)c(=O)oc3c2C)OC1(C)C,4.612531111701397,3.2145400000000013,544.6010000000002,39,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)CCCN)c(=O)oc3c2C)OC1(C)C,4.613558918051849,2.3310400000000007,560.6000000000003,40,-6.8,5
CCc1ccc(CNc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.358557902836278,4.733240000000005,606.6720000000003,44,-8.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)c(C)c4)c(=O)oc3c2C)OC1(C)C,4.4014913701629,4.116360000000002,578.6180000000003,42,-7.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(C)CC4N)c(=O)oc3c2C)OC1(C)C,4.804506227014115,2.547440000000001,542.5850000000003,39,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)Cn4c(N)n[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.709547972285618,0.7691400000000002,643.6060000000002,46,-7.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4c(N)cc(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.659719624337972,1.2336399999999996,626.6190000000001,45,-8.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(CCN)C(C)=O)c(=O)oc3c2C)OC1(C)C,4.624136733669912,1.87034,573.5990000000003,41,-5.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)n(C)n4)c(=O)oc3c2C)OC1(C)C,4.638505259063437,1.9364399999999995,569.5710000000003,41,-8.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)COc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.4199814031980775,3.034940000000001,651.6690000000002,47,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cn[nH]c4)c(=O)oc3c2C)OC1(C)C,4.590448155390321,3.025440000000001,554.5560000000002,40,-7.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)C(O)CN)c(=O)oc3c2C)OC1(C)C,4.88771401383978,0.9542399999999988,576.5990000000003,41,-6.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CN(C#N)C4)c(=O)oc3c2C)OC1(C)C,4.844578729511907,1.5094199999999995,568.5830000000003,41,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4C(N)CN4C#N)c(=O)oc3c2C)OC1(C)C,5.059353418354184,1.72382,568.5830000000002,41,-5.6,5
CCOc1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.341479466518498,4.701040000000004,608.6440000000002,44,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4cccc(F)c4)c(=O)oc3c2C)OC1(C)C,4.372969996769018,4.309940000000003,596.6080000000002,43,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.451914651214681,3.1267400000000016,579.6060000000002,42,-8.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OC/C=C\CN)c(=O)oc3c2C)OC1(C)C,4.577947437189602,2.452440000000001,558.5840000000003,40,-6.8,5
CCC(C)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.559492517465444,3.769140000000002,544.6010000000002,39,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)Cn4nnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.693548496213539,0.8708399999999997,628.5950000000001,45,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCN4CCC4)c(=O)oc3c2C)OC1(C)C,4.432550327607255,3.066440000000002,585.6540000000003,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC(=O)Nc4ccccc4)c(=O)oc3c2C)OC1(C)C,4.3610012174779245,3.9994400000000025,635.6700000000001,46,-8.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(C)(C)O)c(=O)oc3c2C)OC1(C)C,4.546365619007784,2.7415400000000005,560.6000000000003,40,-7.2,5
CCOc1ccc(CNc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.358980352292943,4.569540000000004,622.6710000000003,45,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CC(CCN)C4)c(=O)oc3c2C)OC1(C)C,4.549886018992332,2.339339999999999,585.6540000000003,42,-7.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)c(C(N)=O)c4)c(=O)oc3c2C)OC1(C)C,4.458945639280163,2.9068400000000008,607.6160000000002,44,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(c4cn(C)nn4)C(N)C(N)=O)c(=O)oc3c2C)OC1(C)C,5.099065313993947,0.6317400000000009,640.6500000000001,46,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)n4c(N)cc(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.91122895912079,0.57264,642.6180000000002,46,-8.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C4(N)COC4)c(=O)oc3c2C)OC1(C)C,4.877233427781592,1.3198399999999992,574.5830000000003,41,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.59668836467464,1.99294,567.5550000000002,41,-6.5,5
CCCCC(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.57368326526427,3.7487400000000015,558.6280000000003,40,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccccn4)c(=O)oc3c2C)OC1(C)C,4.414165423898602,3.6973400000000014,565.5790000000002,41,-7.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CNC(=O)[C@H]4N)c(=O)oc3c2C)OC1(C)C,4.927123885387152,1.09944,571.5830000000002,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCNS(C)(=O)=O)c(=O)oc3c2C)OC1(C)C,4.5358121726926415,1.909939999999999,623.6810000000002,43,-8.0,5
C=C[C@@H](N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.737533156072121,2.6145400000000008,542.5850000000003,39,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](N)CCO)c(=O)oc3c2C)OC1(C)C,4.643490745857071,1.81094,560.6000000000003,40,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CN)C(O)CO)c(=O)oc3c2C)OC1(C)C,4.829343119868886,0.9542399999999998,576.5990000000003,41,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4cnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.616965579596646,1.97514,583.5980000000003,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)ccc4O)c(=O)oc3c2C)OC1(C)C,4.437811637721428,3.5135400000000008,580.5900000000003,42,-8.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCC(O)CN)c(=O)oc3c2C)OC1(C)C,4.6288648689755325,1.6472399999999998,576.5990000000003,41,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,4.473642370047573,3.064840000000001,585.6540000000002,42,-7.4,5
COC[C@@H](N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.624377972392003,2.07494,560.6000000000003,40,-6.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(CCN)nn4)c(=O)oc3c2C)OC1(C)C,4.59636547188214,1.6997399999999996,597.6250000000002,43,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCCOCCN)c(=O)oc3c2C)OC1(C)C,4.527261600816804,2.05064,590.6260000000003,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.3818648385235415,3.596440000000002,608.6440000000002,44,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(CO)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.7215798264206015,0.6863399999999995,592.5980000000002,42,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4ONC(=O)[C@H]4N)c(=O)oc3c2C)OC1(C)C,5.038847511760778,0.9885399999999992,573.5550000000002,41,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCNC(C)=O)c(=O)oc3c2C)OC1(C)C,4.459883610965576,2.4968400000000006,587.6260000000002,42,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(C(N)=O)c4)c(=O)oc3c2C)OC1(C)C,4.40308856680718,3.4012400000000014,607.6160000000001,44,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)COc4ccc(CCN)cc4)c(=O)oc3c2C)OC1(C)C,4.416353718077,3.077440000000001,665.6960000000003,48,-8.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H](C)N)c(=O)oc3c2C)OC1(C)C,4.7440974358053225,1.93934,546.5730000000002,39,-6.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.441778840170182,2.788240000000001,608.6040000000002,44,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(/C(=C/CN)CO)c(=O)oc3c2C)OC1(C)C,4.705962866714207,1.89314,558.5840000000003,40,-7.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCS(=O)(=O)NCCCN)c(=O)oc3c2C)OC1(C)C,4.6004510238955465,1.3694400000000009,637.7080000000002,44,-6.9,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.386035413705022,3.926140000000002,592.6450000000002,43,-8.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)cc(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.663783091258897,1.04964,626.6190000000001,45,-8.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)N4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,4.505880630208576,1.7446399999999995,628.6790000000002,45,-7.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C)(C)C)c(=O)oc3c2C)OC1(C)C,4.480632243547543,3.769140000000003,544.6010000000002,39,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4ONC(=O)C4N)c(=O)oc3c2C)OC1(C)C,5.038847511760778,0.9885399999999992,573.5550000000002,41,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccccc4O)c(=O)oc3c2C)OC1(C)C,4.3984517864931965,4.007940000000002,580.5900000000001,42,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCCCC4)c(=O)oc3c2C)OC1(C)C,4.428840012929328,3.456540000000002,599.6810000000003,43,-7.7,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CN)NC(C)=O)c(=O)oc3c2C)OC1(C)C,4.651675839424003,1.694639999999999,573.5990000000003,41,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CN4CCC(N)CC4)c(=O)oc3c2C)OC1(C)C,4.475391176114284,1.92034,628.6790000000002,45,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.825754346480112,1.30184,576.5990000000003,41,-6.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)N4CC(CN)C4)c(=O)oc3c2C)OC1(C)C,4.638831466688048,1.2790400000000006,635.6920000000002,44,-7.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4cccc(C)c4)c(=O)oc3c2C)OC1(C)C,4.361042524241545,4.479260000000004,592.6450000000002,43,-8.0,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCOCCOCCN)c(=O)oc3c2C)OC1(C)C,4.523845796909418,1.92944,620.6520000000003,44,-6.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(CC#N)C(=O)CN)c(=O)oc3c2C)OC1(C)C,4.742859178647322,1.3740199999999996,584.5820000000003,42,-6.3,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(O[C@H](C)CN)c(=O)oc3c2C)OC1(C)C,4.620217045767331,2.28474,546.5730000000003,39,-6.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.400519746967628,3.113440000000001,635.6700000000002,46,-8.8,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOCCCN)c(=O)oc3c2C)OC1(C)C,4.490776315661706,2.46664,574.6270000000004,41,-7.1,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.494062632884306,2.5979400000000004,566.5670000000002,41,-8.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(OCCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.374000659985251,3.9533400000000016,622.6710000000002,45,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)CCO)c(=O)oc3c2C)OC1(C)C,4.643490745857071,1.81094,560.6000000000003,40,-7.5,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCN(CCN)CCO)c(=O)oc3c2C)OC1(C)C,4.581676039637856,1.5806400000000007,633.6950000000003,45,-7.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOc4c(N)c(=O)c4=O)c(=O)oc3c2C)OC1(C)C,4.666501793126316,1.35844,612.5880000000002,44,-7.6,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)CC(O)CN)c(=O)oc3c2C)OC1(C)C,4.825754346480112,1.30184,576.5990000000003,41,-6.2,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC4CCC4)c(=O)oc3c2C)OC1(C)C,4.44091834628051,3.770740000000002,556.6120000000003,40,-7.4,5
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)c4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.877658449399533,1.1199399999999993,570.5590000000002,41,-6.7,5
